date,0,460105,460106,460107,460108,469021,469023
2017-07-06,0.0000,0.1193,0.4137,0.1813,0.2857,0.0000,0.0000
2017-07-07,0.0000,0.1178,0.4172,0.1802,0.2848,0.0000,0.0000
2017-07-08,0.0000,0.1167,0.4117,0.1882,0.2834,0.0000,0.0000
2017-07-09,0.0000,0.1175,0.4072,0.1926,0.2826,0.0001,0.0000
2017-07-10,0.0000,0.1215,0.4120,0.1778,0.2888,0.0000,0.0000
2017-07-11,0.0000,0.1219,0.4127,0.1760,0.2893,0.0000,0.0000
2017-07-12,0.0000,0.1200,0.4143,0.1797,0.2860,0.0000,0.0000
2017-07-13,0.0000,0.1223,0.4142,0.1747,0.2888,0.0000,0.0000
2017-07-14,0.0000,0.1200,0.4195,0.1798,0.2807,0.0000,0.0000
2017-07-15,0.0000,0.1179,0.4100,0.1905,0.2816,0.0000,0.0000
2017-07-16,0.0000,0.1177,0.3954,0.2021,0.2847,0.0001,0.0000
2017-07-17,0.0000,0.1184,0.4140,0.1842,0.2831,0.0002,0.0000
2017-07-18,0.0000,0.1155,0.4179,0.1800,0.2867,0.0000,0.0000
2017-07-19,0.0000,0.1224,0.4127,0.1783,0.2866,0.0000,0.0000
2017-07-20,0.0000,0.1209,0.4177,0.1785,0.2829,0.0000,0.0000
2017-07-21,0.0000,0.1195,0.4168,0.1794,0.2839,0.0004,0.0000
2017-07-22,0.0000,0.1157,0.4116,0.1977,0.2749,0.0001,0.0000
2017-07-23,0.0000,0.1181,0.4061,0.1913,0.2845,0.0000,0.0000
2017-07-24,0.0000,0.1214,0.4113,0.1779,0.2894,0.0000,0.0000
2017-07-25,0.0000,0.1192,0.4101,0.1760,0.2947,0.0000,0.0000
2017-07-26,0.0000,0.1208,0.4120,0.1783,0.2890,0.0000,0.0000
2017-07-27,0.0000,0.1199,0.4172,0.1751,0.2878,0.0000,0.0000
2017-07-28,0.0000,0.1180,0.4212,0.1793,0.2815,0.0000,0.0000
2017-07-29,0.0000,0.1156,0.4127,0.1874,0.2842,0.0001,0.0000
2017-07-30,0.0000,0.1184,0.4138,0.1880,0.2798,0.0000,0.0000
2017-07-31,0.0000,0.1199,0.4170,0.1775,0.2856,0.0000,0.0000
2017-08-01,0.0000,0.1218,0.4161,0.1773,0.2848,0.0000,0.0000
2017-08-02,0.0000,0.1208,0.4148,0.1745,0.2899,0.0000,0.0000
2017-08-03,0.0000,0.1173,0.4188,0.1751,0.2888,0.0000,0.0000
2017-08-04,0.0000,0.1227,0.4188,0.1741,0.2844,0.0001,0.0000
2017-08-05,0.0000,0.1208,0.4134,0.1828,0.2828,0.0001,0.0000
2017-08-06,0.0000,0.1218,0.4131,0.1827,0.2823,0.0001,0.0000
2017-08-07,0.0000,0.1247,0.4123,0.1771,0.2858,0.0001,0.0000
2017-08-08,0.0000,0.1223,0.4109,0.1764,0.2903,0.0001,0.0000
2017-08-09,0.0000,0.1230,0.4126,0.1775,0.2868,0.0001,0.0000
2017-08-10,0.0000,0.1189,0.4136,0.1776,0.2899,0.0000,0.0000
2017-08-11,0.0000,0.1191,0.4155,0.1799,0.2855,0.0000,0.0000
2017-08-12,0.0000,0.1183,0.4080,0.1911,0.2825,0.0000,0.0000
2017-08-13,0.0000,0.1217,0.4070,0.1869,0.2843,0.0001,0.0000
2017-08-14,0.0000,0.1238,0.4130,0.1768,0.2864,0.0001,0.0000
2017-08-15,0.0000,0.1225,0.4100,0.1789,0.2885,0.0000,0.0000
2017-08-16,0.0000,0.1223,0.4144,0.1771,0.2862,0.0000,0.0000
2017-08-17,0.0000,0.1205,0.4142,0.1776,0.2877,0.0000,0.0000
2017-08-18,0.0000,0.1251,0.4103,0.1813,0.2832,0.0000,0.0000
2017-08-19,0.0000,0.1212,0.4122,0.1878,0.2788,0.0000,0.0000
2017-08-20,0.0000,0.1222,0.4097,0.1890,0.2791,0.0000,0.0000
2017-08-21,0.0000,0.1221,0.4151,0.1810,0.2817,0.0000,0.0000
2017-08-22,0.0000,0.1205,0.4177,0.1761,0.2856,0.0000,0.0000
2017-08-23,0.0000,0.1166,0.4190,0.1816,0.2828,0.0000,0.0000
2017-08-24,0.0000,0.1214,0.4170,0.1743,0.2873,0.0000,0.0000
2017-08-25,0.0000,0.1195,0.4145,0.1804,0.2855,0.0000,0.0000
2017-08-26,0.0000,0.1169,0.4068,0.1964,0.2799,0.0000,0.0000
2017-08-27,0.0000,0.1153,0.4063,0.1932,0.2851,0.0000,0.0000
2017-08-28,0.0000,0.1216,0.4054,0.1850,0.2879,0.0000,0.0000
2017-08-29,0.0000,0.1184,0.4164,0.1833,0.2818,0.0000,0.0000
2017-08-30,0.0000,0.1195,0.4166,0.1777,0.2861,0.0001,0.0000
2017-08-31,0.0000,0.1225,0.4094,0.1775,0.2905,0.0000,0.0000
2017-09-01,0.0000,0.1187,0.4073,0.1794,0.2947,0.0000,0.0000
2017-09-02,0.0000,0.1125,0.3989,0.1922,0.2963,0.0002,0.0000
2017-09-03,0.0000,0.1159,0.3984,0.1906,0.2950,0.0001,0.0000
2017-09-04,0.0000,0.1211,0.3993,0.1741,0.3055,0.0001,0.0000
2017-09-05,0.0000,0.1250,0.4002,0.1735,0.3012,0.0001,0.0000
2017-09-06,0.0000,0.1262,0.4074,0.1739,0.2923,0.0001,0.0000
2017-09-07,0.0000,0.1223,0.4088,0.1742,0.2946,0.0000,0.0000
2017-09-08,0.0000,0.1178,0.4080,0.1789,0.2954,0.0000,0.0000
2017-09-09,0.0000,0.1113,0.4024,0.1890,0.2973,0.0000,0.0000
2017-09-10,0.0000,0.1138,0.4062,0.1894,0.2905,0.0001,0.0000
2017-09-11,0.0000,0.1243,0.4105,0.1708,0.2944,0.0000,0.0000
2017-09-12,0.0000,0.1234,0.4121,0.1717,0.2927,0.0000,0.0000
2017-09-13,0.0000,0.1232,0.4090,0.1720,0.2958,0.0000,0.0000
2017-09-14,0.0000,0.1241,0.3950,0.1807,0.3001,0.0001,0.0000
2017-09-15,0.0000,0.1250,0.4006,0.1806,0.2937,0.0000,0.0000
2017-09-16,0.0000,0.1193,0.4031,0.1906,0.2870,0.0000,0.0000
2017-09-17,0.0000,0.1220,0.4032,0.1865,0.2883,0.0001,0.0000
2017-09-18,0.0000,0.1233,0.4126,0.1684,0.2957,0.0000,0.0000
2017-09-19,0.0000,0.1213,0.4119,0.1723,0.2945,0.0000,0.0000
2017-09-20,0.0000,0.1220,0.4118,0.1705,0.2957,0.0000,0.0000
2017-09-21,0.0000,0.1204,0.4097,0.1753,0.2945,0.0000,0.0000
2017-09-22,0.0000,0.1200,0.4070,0.1790,0.2938,0.0001,0.0000
2017-09-23,0.0000,0.1126,0.4038,0.1967,0.2869,0.0000,0.0000
2017-09-24,0.0000,0.1116,0.4121,0.1886,0.2876,0.0001,0.0000
2017-09-25,0.0000,0.1223,0.4138,0.1748,0.2891,0.0001,0.0000
2017-09-26,0.0000,0.1241,0.4087,0.1733,0.2939,0.0000,0.0000
2017-09-27,0.0000,0.1226,0.4099,0.1733,0.2942,0.0001,0.0000
2017-09-28,0.0000,0.1216,0.4144,0.1738,0.2901,0.0000,0.0000
2017-09-29,0.0000,0.1231,0.4100,0.1726,0.2942,0.0000,0.0000
2017-09-30,0.0000,0.1309,0.4038,0.1799,0.2852,0.0000,0.0000
2017-10-01,0.0000,0.1363,0.3972,0.1950,0.2714,0.0000,0.0000
2017-10-02,0.0000,0.1374,0.3900,0.1905,0.2821,0.0001,0.0000
2017-10-03,0.0000,0.1350,0.3878,0.1930,0.2841,0.0001,0.0000
2017-10-04,0.0000,0.1410,0.3711,0.1913,0.2966,0.0001,0.0000
2017-10-05,0.0000,0.1332,0.3884,0.1890,0.2893,0.0001,0.0000
2017-10-06,0.0000,0.1325,0.3920,0.1912,0.2842,0.0000,0.0000
2017-10-07,0.0000,0.1233,0.3981,0.1899,0.2886,0.0000,0.0000
2017-10-08,0.0000,0.1240,0.3998,0.1850,0.2911,0.0001,0.0000
2017-10-09,0.0000,0.1194,0.4008,0.1816,0.2983,0.0000,0.0000
2017-10-10,0.0000,0.1148,0.4093,0.1780,0.2980,0.0000,0.0000
